ans.dynamics.rms.Mean,ans.dynamics.rms.Std,fluctuation.peak.PeakPosMean,fluctuation.peak.PeakMagMean,fluctuation.centroid.Mean,rhythm.tmp.onsets.PeakPosMean,rhythm.tmp.onsets.PeakMagMean,rhythm.tempo.Mean,rhythm.attack.time.Mean,rhythm.attack.slope.Mean,spectral.centroid.Mean,spectral.centroid.Std,spectral.brightness.Mean,spectral.brightness.Std,spectral.spread.Mean,spectral.spread.Std,spectral.skewness.Mean,spectral.skewness.Std,spectral.kurtosis.Mean,spectral.kurtosis.Std,spectral.rolloff95.Mean,spectral.rolloff95.Std,spectral.rolloff85.Mean,spectral.rolloff85.Std,spectral.spectentropy.Mean,spectral.spectentropy.Std,spectral.flatness.Mean,spectral.flatness.Std,spectral.roughness.Mean,spectral.roughness.Std,spectral.irregularity.Mean,spectral.irregularity.Std,spectral.mfcc.1.Mean,spectral.mfcc.1.Std,spectral.mfcc.2.Mean,spectral.mfcc.2.Std,spectral.mfcc.3.Mean,spectral.mfcc.3.Std,spectral.mfcc.4.Mean,spectral.mfcc.4.Std,spectral.mfcc.5.Mean,spectral.mfcc.5.Std,spectral.mfcc.6.Mean,spectral.mfcc.6.Std,spectral.mfcc.7.Mean,spectral.mfcc.7.Std,spectral.mfcc.8.Mean,spectral.mfcc.8.Std,spectral.mfcc.9.Mean,spectral.mfcc.9.Std,spectral.mfcc.10.Mean,spectral.mfcc.10.Std,spectral.mfcc.11.Mean,spectral.mfcc.11.Std,spectral.mfcc.12.Mean,spectral.mfcc.12.Std,spectral.mfcc.13.Mean,spectral.mfcc.13.Std,spectral.dmfcc.1.Mean,spectral.dmfcc.1.Std,spectral.dmfcc.2.Mean,spectral.dmfcc.2.Std,spectral.dmfcc.3.Mean,spectral.dmfcc.3.Std,spectral.dmfcc.4.Mean,spectral.dmfcc.4.Std,spectral.dmfcc.5.Mean,spectral.dmfcc.5.Std,spectral.dmfcc.6.Mean,spectral.dmfcc.6.Std,spectral.dmfcc.7.Mean,spectral.dmfcc.7.Std,spectral.dmfcc.8.Mean,spectral.dmfcc.8.Std,spectral.dmfcc.9.Mean,spectral.dmfcc.9.Std,spectral.dmfcc.10.Mean,spectral.dmfcc.10.Std,spectral.dmfcc.11.Mean,spectral.dmfcc.11.Std,spectral.dmfcc.12.Mean,spectral.dmfcc.12.Std,spectral.dmfcc.13.Mean,spectral.dmfcc.13.Std,spectral.ddmfcc.1.Mean,spectral.ddmfcc.2.Mean,spectral.ddmfcc.3.Mean,spectral.ddmfcc.4.Mean,spectral.ddmfcc.5.Mean,spectral.ddmfcc.6.Mean,spectral.ddmfcc.7.Mean,spectral.ddmfcc.8.Mean,spectral.ddmfcc.9.Mean,spectral.ddmfcc.10.Mean,spectral.ddmfcc.11.Mean,spectral.ddmfcc.12.Mean,spectral.ddmfcc.13.Mean,timbre.zerocross.Mean,timbre.zerocross.Std,timbre.lowenergy.Mean,timbre.spectralflux.Mean,timbre.spectralflux.Std,class
0.77066,0.63886,3.56881,111.60761,4.53735,0.25486,0.08912,112.02318,0.10706,1.51192,10.90713,1.98772,0,0,12.60386,0.91674,1.07894,0.0904,3.81872,0.3589,31.90541,3.13492,18.24664,5.84358,0.66229,0.03196,0.29246,0.09194,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90428,2.93535,0.59432,0.4436,0.38167,class2
0.84078,0.53977,3.90658,115.92296,4.57956,0.37607,0.4001,105.19455,0.12068,2.69919,11.17301,2.32235,0,0,12.80316,1.06683,1.0795,0.1012,3.84474,0.3523,32.08472,3.5166,18.93781,6.39188,0.66708,0.03512,0.31397,0.10209,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16514,3.28593,0.58097,0.64088,0.51907,class2
0.83425,0.55255,3.56096,132.14775,4.5755,0.16727,0.26175,90.48708,0.10782,2.67949,11.23186,2.49828,0,0,12.79778,1.08551,1.07362,0.10248,3.82546,0.35058,32.29341,3.90384,18.9639,6.4102,0.66741,0.03651,0.31243,0.10616,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19992,3.32834,0.57429,0.61755,0.52179,class2
0.82805,0.56238,3.64582,110.8262,4.65964,0.14413,0.03584,94.87786,0.09888,3.48886,11.38304,2.66393,0,0,12.89137,1.11652,1.07678,0.10752,3.84524,0.36079,32.29515,3.90687,19.33528,6.6544,0.66997,0.03691,0.32202,0.10739,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51294,3.67333,0.57262,0.67018,0.55792,class2
0.86337,0.50375,3.82839,145.58812,4.26045,0.26176,0.41943,85.06812,0.19127,3.73833,10.89614,2.09581,0,0,12.57341,0.99334,1.05711,0.09438,3.72677,0.35656,31.87604,3.06687,18.02483,5.63837,0.66154,0.0322,0.27941,0.1071,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88689,2.90965,0.53589,0.48544,0.52036,class2
0.85597,0.514,3.70679,104.61871,4.65806,0.15542,0.30497,96.27241,0.10553,1.77137,11.14908,2.34621,0,0,12.75669,1.05668,1.07536,0.09474,3.81449,0.34899,32.11081,3.68062,18.91173,6.37341,0.66618,0.03584,0.30621,0.10198,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2347,3.36985,0.51252,0.61228,0.52456,class2
0.80214,0.59801,3.76454,100.37955,4.50078,0.38409,0.11981,93.4865,0.11161,1.8431,11.07808,2.21269,0,0,12.71004,1.0491,1.07385,0.09086,3.80835,0.33417,32.11081,3.56797,18.57262,6.11806,0.66547,0.03568,0.30311,0.09943,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14775,3.26438,0.60768,0.54764,0.50058,class2
0.83172,0.56235,4.17566,136.56654,4.46728,0.27694,0.17399,82.94192,0.10684,4.19265,11.15471,2.24951,0,0,12.80477,1.0653,1.08414,0.09623,3.8573,0.35514,32.11369,3.5736,18.84422,6.32487,0.66659,0.03426,0.31304,0.10107,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.19992,3.32834,0.56928,0.6544,0.56475,class2
0.82774,0.56201,3.38411,96.05689,4.60024,0.20775,0.61252,95.25651,0.11218,2.02495,11.18626,2.32344,0,0,12.80351,1.09878,1.07386,0.09975,3.82069,0.34886,32.13689,3.61843,19.04215,6.4642,0.66767,0.03625,0.31164,0.10624,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26948,3.41051,0.55927,0.57975,0.50012,class2
0.82818,0.55785,4.04371,109.17408,4.55682,0.17936,0.22685,106.77146,0.12034,2.98883,11.20011,2.33878,0,0,12.81311,1.09974,1.07641,0.09731,3.83055,0.34694,32.18907,3.71673,18.93781,6.39188,0.66771,0.03632,0.31387,0.10337,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32165,3.46994,0.58431,0.61071,0.48029,class2
0.68134,0.73158,3.97001,101.36947,4.46282,0.16776,0.03927,111.62296,0.09653,0.9314,10.69309,1.51754,0,0,12.43523,0.8494,1.05407,0.07995,3.69032,0.34928,31.69793,2.60956,17.78562,5.3982,0.65914,0.02895,0.25919,0.09794,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93907,2.98579,0.7429,0.24454,0.32122,class2
0.81274,0.58445,4.10786,126.46208,4.50286,0.2475,0.0749,112.35629,0.11811,2.63857,10.94252,1.95581,0,0,12.6703,1.05235,1.06764,0.09321,3.77655,0.35294,32.00647,3.35654,18.28568,5.87806,0.66365,0.03404,0.29505,0.10346,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00863,3.08303,0.55927,0.47111,0.43378,class2
0.8626,0.51046,4.18553,120.66006,4.49411,0.32724,0.67697,97.45908,0.11517,4.81641,11.17656,2.2313,0,0,12.82934,1.09291,1.08117,0.09762,3.85018,0.35217,32.16298,3.668,18.98998,6.42835,0.66787,0.03586,0.31574,0.10263,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32165,3.46994,0.52254,0.66378,0.51961,class2
0.82259,0.56812,3.638,117.27645,4.63636,0.36515,0.61826,124.5844,0.10649,1.86157,11.1474,2.19372,0,0,12.78164,1.09834,1.07317,0.09766,3.8091,0.35888,32.21515,3.76465,18.88564,6.35478,0.66772,0.03691,0.30619,0.10717,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32165,3.46994,0.57262,0.55308,0.4794,class2
0.85185,0.52844,5.97074,92.52615,4.6435,0.16172,0.24187,93.19208,0.10035,3.40472,11.15291,2.117,0,0,12.82869,1.09674,1.08162,0.09575,3.84958,0.3449,32.16912,3.67956,19.03887,6.46199,0.66814,0.03626,0.31547,0.10214,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35643,3.50858,0.53255,0.66469,0.5464,class2
0.86829,0.49751,4.18311,142.94,4.23523,0.33771,0.22995,80.97378,0.16965,1.76889,10.87932,2.02659,0,0,12.56094,1.00287,1.05575,0.09089,3.71373,0.36098,31.90213,3.12739,17.97266,5.58774,0.66152,0.03271,0.27502,0.10737,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92168,2.96073,0.50417,0.47852,0.54717,class2
0.80141,0.59793,3.52908,104.09035,4.53121,0.14465,0.22467,108.18515,0.10567,1.63317,11.12684,2.17274,0,0,12.77933,1.07755,1.07715,0.09079,3.82535,0.33243,31.95903,3.2548,18.80252,6.29434,0.6671,0.03506,0.30987,0.10119,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33904,3.54098,0.57095,0.55446,0.47977,class2
0.83714,0.54486,4.23319,86.80298,4.66174,0.21482,0.05638,105.49127,0.0978,3.23239,11.19731,2.31137,0,0,12.81943,1.09752,1.077,0.0971,3.83088,0.3476,32.11225,3.57078,19.02174,6.45025,0.66778,0.03577,0.31299,0.10494,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30426,3.50253,0.58431,0.6142,0.48674,class2
0.84184,0.53564,3.9116,128.20063,4.51675,0.21576,0.63031,84.72089,0.108,3.88792,11.1719,2.13585,0,0,12.84324,1.11603,1.08027,0.09481,3.84336,0.35054,32.18907,3.71673,19.17258,6.55113,0.66847,0.03661,0.31512,0.10443,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4086,3.5651,0.56761,0.65138,0.53409,class2
0.63166,0.77632,3.75653,109.02261,4.57083,0.62022,0.01687,110.84558,0.11834,0.49858,11.17769,2.27265,0,0,12.7235,0.96063,1.08256,0.09177,3.84035,0.35878,32.15042,3.64429,19.09428,6.49948,0.66735,0.03456,0.30342,0.09638,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35643,3.50858,0.65776,0.44722,0.4559,class2
0.81283,0.58038,3.76808,139.07058,4.52651,0.36349,0.49387,115.00637,0.12526,2.56497,10.97492,2.10499,0,0,12.63701,0.99794,1.06823,0.09221,3.77592,0.35433,31.98902,3.31959,18.34354,5.92841,0.66334,0.03316,0.29083,0.10163,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07819,3.17576,0.56928,0.46954,0.46596,class2
0.83004,0.55207,5.17463,100.60543,4.65174,0.20861,0.01819,103.9203,0.10433,3.57314,11.20562,2.21969,0,0,12.85599,1.10344,1.08047,0.09457,3.84415,0.34593,32.16758,3.67666,19.19044,6.56276,0.66856,0.03533,0.31661,0.10348,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47816,3.63794,0.56427,0.65165,0.56397,class2
0.83318,0.55108,3.56327,125.09163,4.53762,0.37655,0.32331,72.75073,0.10792,3.19404,11.30659,2.53862,0,0,12.85997,1.15278,1.07026,0.10901,3.81836,0.3636,32.37166,4.03671,19.30301,6.63435,0.66944,0.03894,0.316,0.11348,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30426,3.45033,0.57763,0.63575,0.54564,class2
0.83974,0.54436,5.29452,110.14694,4.6068,0.36659,0.47155,89.97103,0.09344,3.05219,11.2193,2.398,0,0,12.81624,1.11289,1.07343,0.0976,3.82106,0.34219,32.24124,3.81179,18.9639,6.4102,0.66786,0.03667,0.31254,0.10794,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30426,3.45033,0.57596,0.63805,0.52715,class2
0.86181,0.50984,5.16154,86.08861,4.57862,0.14071,0.72472,84.38534,0.1182,3.35665,11.20705,2.25187,0,0,12.84368,1.15013,1.07251,0.10086,3.81736,0.35142,32.29341,3.90384,19.12041,6.51681,0.66894,0.03833,0.31463,0.109,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4086,3.5651,0.54591,0.67111,0.55555,class2
0.63269,0.77612,4.82938,99.68657,4.48639,0.57539,1.00058,105.81842,0.1225,0.68299,10.66291,1.54656,0,0,12.42446,0.83188,1.05727,0.07843,3.70849,0.32647,31.67301,2.53802,17.44924,5.02181,0.65817,0.0286,0.26532,0.09194,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8695,2.88361,0.71786,0.32183,0.39699,class2
0.84053,0.54361,4.43636,133.31159,4.31758,0.14603,1.00109,94.48106,0.18044,3.18498,10.88621,1.97242,0,0,12.59901,1.00794,1.06119,0.08985,3.74361,0.34814,31.87604,3.06687,18.05092,5.66334,0.662,0.03253,0.28413,0.10466,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99124,3.05916,0.5626,0.48439,0.53041,class2
0.85481,0.52044,5.11048,112.53345,4.69249,0.18727,0.49346,115.35089,0.10841,3.99851,11.21243,2.43611,0,0,12.80052,1.07539,1.07683,0.09932,3.83573,0.34513,32.18907,3.71673,18.93781,6.39188,0.66727,0.03569,0.31305,0.10427,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21731,3.3492,0.54424,0.64454,0.50304,class2
0.84245,0.54387,1.83387,100.20683,4.60625,0.32749,0.4265,101.30223,0.10818,4.43274,11.16077,2.25046,0,0,12.80513,1.09981,1.07563,0.10031,3.82831,0.35544,32.13689,3.61843,18.93781,6.39188,0.66747,0.03638,0.31179,0.10578,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30426,3.45033,0.5626,0.63016,0.55648,class2
0.8334,0.5479,4.29827,112.39465,4.5471,0.42163,0.93548,96.28097,0.10204,3.96917,11.21318,2.25539,0,0,12.85154,1.13066,1.0773,0.09426,3.83304,0.33771,32.18907,3.71673,18.98998,6.42835,0.66879,0.03663,0.31567,0.10623,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47816,3.63794,0.56427,0.62277,0.5198,class2
0.85357,0.52425,4.64022,100.52541,4.60277,0.33882,0.26765,97.26525,0.11396,3.90074,11.14564,2.24463,0,0,12.80275,1.05878,1.08489,0.09796,3.86034,0.35929,32.03255,3.41093,18.80739,6.29789,0.66655,0.03399,0.31365,0.09936,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21731,3.3492,0.54257,0.65367,0.53196,class2
0.83926,0.54724,3.63876,97.74687,4.53657,0.10697,0.04759,92.6529,0.10449,3.69948,11.26119,2.3872,0,0,12.85919,1.1412,1.07397,0.10607,3.82872,0.36515,32.42383,4.12209,19.19866,6.56806,0.6692,0.03826,0.31698,0.10934,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37382,3.52761,0.56761,0.63399,0.52175,class2
0.82417,0.56977,3.89444,101.79223,4.54495,0.12119,0.09083,104.72281,0.09927,2.66159,11.04146,2.19508,0,0,12.71558,1.05332,1.07202,0.09424,3.8027,0.34932,32.00647,3.35654,18.57262,6.11806,0.66451,0.03353,0.30182,0.10348,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11297,3.22056,0.59265,0.52761,0.48214,class2
0.83782,0.54552,5.70045,106.39504,4.5969,0.56935,0.31015,101.90465,0.10655,2.65679,11.18452,2.37561,0,0,12.81075,1.05485,1.08215,0.09986,3.85806,0.35525,32.05999,3.46701,18.81271,6.30182,0.6668,0.03405,0.31522,0.10166,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2347,3.36985,0.55426,0.64864,0.518,class2
0.84556,0.53917,4.55311,116.41511,4.66841,0.30415,0.05482,88.87207,0.10651,2.95481,11.14197,2.2873,0,0,12.79382,1.05292,1.08066,0.09607,3.84664,0.34785,32.11225,3.57078,18.81271,6.30182,0.66632,0.03339,0.31273,0.10078,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25209,3.39029,0.55927,0.62558,0.51027,class2
0.8364,0.54712,3.57595,100.35199,4.70319,0.1356,0.22789,101.21474,0.09062,3.43903,11.28805,2.35052,0,0,12.89131,1.13952,1.07814,0.10559,3.8496,0.35323,32.26732,3.85818,19.35518,6.66663,0.67049,0.03916,0.32139,0.10842,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47816,3.63794,0.54758,0.67363,0.53757,class2
0.62825,0.7781,3.83224,142.13475,4.36786,0.22448,0.04299,120.70373,0.123,1.55891,10.56954,1.55261,0,0,12.32415,0.76854,1.04524,0.08454,3.64735,0.36166,31.61889,2.3743,17.33769,4.88546,0.65547,0.02585,0.24056,0.10096,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64343,2.50977,0.73289,0.24092,0.45117,class2
0.83351,0.55187,4.91015,148.04642,4.32833,0.21908,0.10517,68.66218,0.16378,2.40613,10.90862,2.11971,0,0,12.57772,0.98013,1.0606,0.08737,3.74072,0.33897,31.92821,3.18654,18.15526,5.76095,0.66161,0.03161,0.2831,0.1022,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99124,3.05916,0.59098,0.49553,0.54629,class2
0.63638,0.77114,3.7638,126.75358,4.40842,0.26744,0.03101,115.96319,0.12457,1.33039,10.65486,1.39787,0,0,12.41531,0.80516,1.06059,0.08207,3.71422,0.37081,31.62457,2.39211,17.65839,5.2616,0.65824,0.02724,0.25195,0.10539,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97385,3.035,0.64775,0.21685,0.36524,class2
0.78406,0.62826,3.71887,113.09525,4.66263,0.13073,0.02215,90.06042,0.08082,2.38686,11.21851,2.24596,0,0,12.8541,1.10252,1.08132,0.10085,3.84961,0.36829,32.16451,3.67088,19.20464,6.57193,0.66906,0.03691,0.31653,0.10366,0,0,0,0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39121,3.54645,0.64942,0.70337,0.69785,class2
